0,-1,417,10,12,29,0.20074987411499023,-1,-1,-1
0,-1,336,11,13,28,0.2316002994775772,-1,-1,-1
0,-1,332,31,21,62,0.2470259964466095,-1,-1,-1
0,-1,107,78,45,80,0.28199222683906555,-1,-1,-1
0,-1,426,27,21,50,0.5040020942687988,-1,-1,-1
1,-1,108,77,43,83,0.20611047744750977,-1,-1,-1
1,-1,368,15,12,30,0.31386512517929077,-1,-1,-1
1,-1,333,29,19,65,0.3599165976047516,-1,-1,-1
1,-1,426,26,21,54,0.6471271514892578,-1,-1,-1
2,-1,468,22,14,34,0.20672762393951416,-1,-1,-1
2,-1,417,7,11,33,0.20795698463916779,-1,-1,-1
2,-1,114,88,26,68,0.24677437543869019,-1,-1,-1
2,-1,425,25,23,54,0.4944774806499481,-1,-1,-1
2,-1,368,13,11,33,0.5293370485305786,-1,-1,-1
2,-1,333,28,19,67,0.7438759803771973,-1,-1,-1
3,-1,466,17,20,40,0.1905607432126999,-1,-1,-1
3,-1,341,13,13,24,0.20498386025428772,-1,-1,-1
3,-1,417,7,11,34,0.3114568591117859,-1,-1,-1
3,-1,114,89,26,66,0.32396116852760315,-1,-1,-1
3,-1,334,33,17,58,0.6030319333076477,-1,-1,-1
3,-1,369,11,11,35,0.6180360317230225,-1,-1,-1
3,-1,424,22,23,58,0.6807958483695984,-1,-1,-1
4,-1,341,12,13,26,0.3012081980705261,-1,-1,-1
4,-1,417,7,12,32,0.3307211697101593,-1,-1,-1
4,-1,334,33,17,58,0.33404073119163513,-1,-1,-1
4,-1,115,81,24,66,0.3642023801803589,-1,-1,-1
4,-1,423,20,24,61,0.5847328901290894,-1,-1,-1
4,-1,370,9,12,36,0.6976683139801025,-1,-1,-1
5,-1,341,12,13,26,0.29392340779304504,-1,-1,-1
5,-1,417,7,11,32,0.33595049381256104,-1,-1,-1
5,-1,334,33,17,59,0.3491189479827881,-1,-1,-1
5,-1,115,81,24,66,0.37208855152130127,-1,-1,-1
5,-1,423,21,24,59,0.5722103714942932,-1,-1,-1
5,-1,370,9,12,36,0.6956194639205933,-1,-1,-1
6,-1,417,8,11,32,0.25648966431617737,-1,-1,-1
6,-1,115,79,24,70,0.2950635254383087,-1,-1,-1
6,-1,342,11,12,27,0.3025754988193512,-1,-1,-1
6,-1,335,31,15,61,0.5294671654701233,-1,-1,-1
6,-1,423,22,24,58,0.6463647484779358,-1,-1,-1
6,-1,370,8,11,37,0.8179050087928772,-1,-1,-1
7,-1,116,80,24,69,0.19982801377773285,-1,-1,-1
7,-1,418,7,10,33,0.23136956989765167,-1,-1,-1
7,-1,342,11,13,27,0.3170658349990845,-1,-1,-1
7,-1,335,33,15,57,0.3852936327457428,-1,-1,-1
7,-1,423,21,23,59,0.5659725666046143,-1,-1,-1
7,-1,371,8,11,36,0.8063563108444214,-1,-1,-1
8,-1,115,79,26,70,0.15927259624004364,-1,-1,-1
8,-1,420,10,17,56,0.17229041457176208,-1,-1,-1
8,-1,417,9,11,32,0.18950681388378143,-1,-1,-1
8,-1,342,11,14,28,0.2137022465467453,-1,-1,-1
8,-1,336,32,14,56,0.37191101908683777,-1,-1,-1
8,-1,372,8,11,35,0.5964416861534119,-1,-1,-1
8,-1,423,23,21,55,0.7485251426696777,-1,-1,-1
9,-1,344,13,14,23,0.1501404196023941,-1,-1,-1
9,-1,417,8,10,33,0.197784885764122,-1,-1,-1
9,-1,118,80,24,68,0.24009855091571808,-1,-1,-1
9,-1,478,21,13,33,0.2856312394142151,-1,-1,-1
9,-1,372,8,11,34,0.5576555728912354,-1,-1,-1
9,-1,423,23,21,55,0.8031729459762573,-1,-1,-1
10,-1,346,13,15,24,0.16555671393871307,-1,-1,-1
10,-1,420,10,15,55,0.1707511991262436,-1,-1,-1
10,-1,118,81,26,66,0.17678800225257874,-1,-1,-1
10,-1,336,32,14,56,0.3037196099758148,-1,-1,-1
10,-1,483,23,12,31,0.3725396394729614,-1,-1,-1
10,-1,373,7,11,34,0.535055935382843,-1,-1,-1
10,-1,425,28,19,46,0.678774893283844,-1,-1,-1
11,-1,340,33,13,54,0.21065670251846313,-1,-1,-1
11,-1,419,12,17,52,0.23884166777133942,-1,-1,-1
11,-1,118,81,26,65,0.276695191860199,-1,-1,-1
11,-1,423,26,21,44,0.5995559692382812,-1,-1,-1
11,-1,373,8,12,33,0.626376748085022,-1,-1,-1
12,-1,418,12,19,52,0.2113305777311325,-1,-1,-1
12,-1,483,21,13,29,0.22639136016368866,-1,-1,-1
12,-1,373,8,12,33,0.4084484577178955,-1,-1,-1
12,-1,119,81,25,65,0.4641954302787781,-1,-1,-1
12,-1,423,25,20,46,0.6408627033233643,-1,-1,-1
13,-1,418,12,19,50,0.16064724326133728,-1,-1,-1
13,-1,335,33,16,53,0.17972806096076965,-1,-1,-1
13,-1,423,26,20,42,0.37153035402297974,-1,-1,-1
13,-1,372,9,13,31,0.42085152864456177,-1,-1,-1
13,-1,120,80,24,66,0.4930042624473572,-1,-1,-1
14,-1,489,22,11,33,0.21511118113994598,-1,-1,-1
14,-1,423,27,21,40,0.2990889549255371,-1,-1,-1
14,-1,336,32,15,55,0.43850043416023254,-1,-1,-1
14,-1,120,80,25,66,0.4467262029647827,-1,-1,-1
14,-1,371,10,14,30,0.45147040486335754,-1,-1,-1
15,-1,489,24,12,34,0.1574835479259491,-1,-1,-1
15,-1,336,32,14,54,0.2627680003643036,-1,-1,-1
15,-1,427,30,14,33,0.29414209723472595,-1,-1,-1
15,-1,371,10,15,30,0.40939459204673767,-1,-1,-1
15,-1,120,80,25,64,0.4922456443309784,-1,-1,-1
16,-1,370,12,14,26,0.17608189582824707,-1,-1,-1
16,-1,427,27,14,27,0.19104307889938354,-1,-1,-1
16,-1,120,78,25,69,0.24104157090187073,-1,-1,-1
17,-1,378,9,11,30,0.1698223054409027,-1,-1,-1
18,-1,379,8,11,30,0.1569560170173645,-1,-1,-1
18,-1,336,27,15,48,0.22803851962089539,-1,-1,-1
18,-1,491,15,21,42,0.3707018494606018,-1,-1,-1
19,-1,492,16,20,41,0.1807205080986023,-1,-1,-1
19,-1,425,33,15,31,0.20901532471179962,-1,-1,-1
19,-1,379,6,10,33,0.28811904788017273,-1,-1,-1
20,-1,122,77,23,67,0.1826660931110382,-1,-1,-1
20,-1,502,18,11,37,0.19762352108955383,-1,-1,-1
20,-1,425,33,14,31,0.24678507447242737,-1,-1,-1
20,-1,419,14,18,48,0.2928802967071533,-1,-1,-1
20,-1,379,6,11,32,0.3936169445514679,-1,-1,-1
21,-1,337,24,13,56,0.18589960038661957,-1,-1,-1
21,-1,501,17,11,38,0.19368314743041992,-1,-1,-1
21,-1,418,15,19,46,0.23957255482673645,-1,-1,-1
21,-1,379,7,12,30,0.2881025969982147,-1,-1,-1
22,-1,337,25,13,54,0.16851210594177246,-1,-1,-1
22,-1,501,14,11,29,0.2983894646167755,-1,-1,-1
22,-1,379,8,11,29,0.30707016587257385,-1,-1,-1
22,-1,418,16,20,46,0.40452075004577637,-1,-1,-1
23,-1,339,25,14,52,0.15115909278392792,-1,-1,-1
23,-1,415,17,23,43,0.15756015479564667,-1,-1,-1
23,-1,500,12,15,45,0.3682977259159088,-1,-1,-1
24,-1,127,77,22,72,0.16045591235160828,-1,-1,-1
24,-1,501,12,13,45,0.21537066996097565,-1,-1,-1
24,-1,415,19,24,42,0.2186756730079651,-1,-1,-1
24,-1,339,25,14,53,0.5149183869361877,-1,-1,-1
25,-1,127,77,22,72,0.17851637303829193,-1,-1,-1
25,-1,416,18,23,44,0.22600385546684265,-1,-1,-1
25,-1,341,25,11,51,0.3525354862213135,-1,-1,-1
26,-1,127,75,23,74,0.1745656430721283,-1,-1,-1
26,-1,417,18,21,45,0.4013557434082031,-1,-1,-1
26,-1,341,24,12,52,0.6071670055389404,-1,-1,-1
27,-1,341,24,12,53,0.4279446601867676,-1,-1,-1
27,-1,418,18,20,45,0.4311682879924774,-1,-1,-1
28,-1,602,72,21,78,0.2192465215921402,-1,-1,-1
28,-1,505,14,16,41,0.31875523924827576,-1,-1,-1
28,-1,417,26,22,41,0.5591022372245789,-1,-1,-1
28,-1,341,25,12,52,0.7042489647865295,-1,-1,-1
29,-1,505,15,13,27,0.16171181201934814,-1,-1,-1
29,-1,602,71,21,80,0.21782700717449188,-1,-1,-1
29,-1,507,14,14,43,0.34047579765319824,-1,-1,-1
29,-1,418,26,20,41,0.6250863671302795,-1,-1,-1
29,-1,340,24,14,52,0.65577632188797,-1,-1,-1
30,-1,509,19,12,32,0.19424642622470856,-1,-1,-1
30,-1,603,71,20,80,0.20574335753917694,-1,-1,-1
30,-1,505,15,13,25,0.29572293162345886,-1,-1,-1
30,-1,341,24,14,52,0.5251757502555847,-1,-1,-1
30,-1,419,17,18,47,0.6409099698066711,-1,-1,-1
31,-1,603,70,20,82,0.2635180354118347,-1,-1,-1
31,-1,342,23,13,53,0.6476061940193176,-1,-1,-1
31,-1,417,13,20,55,0.707445502281189,-1,-1,-1
32,-1,506,15,13,25,0.2441505789756775,-1,-1,-1
32,-1,603,71,20,80,0.31333035230636597,-1,-1,-1
32,-1,418,17,20,48,0.6167078614234924,-1,-1,-1
32,-1,343,23,12,52,0.7396780848503113,-1,-1,-1
33,-1,506,16,13,24,0.20166639983654022,-1,-1,-1
33,-1,514,18,11,34,0.2488315850496292,-1,-1,-1
33,-1,603,71,20,80,0.2694483995437622,-1,-1,-1
33,-1,417,19,21,46,0.5294427871704102,-1,-1,-1
33,-1,343,23,13,52,0.7360125780105591,-1,-1,-1
34,-1,602,71,21,81,0.3108838200569153,-1,-1,-1
34,-1,418,18,21,46,0.41681963205337524,-1,-1,-1
34,-1,343,23,14,51,0.46087199449539185,-1,-1,-1
34,-1,514,18,12,36,0.46751219034194946,-1,-1,-1
35,-1,602,71,21,80,0.2659253478050232,-1,-1,-1
35,-1,419,19,19,45,0.5141361951828003,-1,-1,-1
35,-1,514,20,12,34,0.5579665303230286,-1,-1,-1
35,-1,344,22,13,53,0.6833535432815552,-1,-1,-1
36,-1,131,76,21,68,0.33723077178001404,-1,-1,-1
36,-1,419,18,19,45,0.3494296073913574,-1,-1,-1
36,-1,515,20,12,35,0.6876717209815979,-1,-1,-1
37,-1,346,21,12,53,0.16780692338943481,-1,-1,-1
37,-1,131,77,21,67,0.3416368365287781,-1,-1,-1
37,-1,516,22,13,33,0.37703076004981995,-1,-1,-1
37,-1,419,16,19,47,0.4245450496673584,-1,-1,-1
38,-1,347,21,12,53,0.32238540053367615,-1,-1,-1
38,-1,131,77,21,67,0.35914233326911926,-1,-1,-1
38,-1,420,16,18,46,0.3890836834907532,-1,-1,-1
38,-1,519,20,12,34,0.6118157505989075,-1,-1,-1
39,-1,416,17,23,44,0.21739833056926727,-1,-1,-1
39,-1,347,21,12,54,0.2369150072336197,-1,-1,-1
39,-1,131,78,21,65,0.3230171501636505,-1,-1,-1
39,-1,520,20,11,35,0.5986585021018982,-1,-1,-1
40,-1,132,77,20,66,0.27691367268562317,-1,-1,-1
40,-1,416,14,24,46,0.28567418456077576,-1,-1,-1
40,-1,521,21,11,35,0.6345921158790588,-1,-1,-1
41,-1,350,21,11,52,0.19776268303394318,-1,-1,-1
41,-1,132,75,21,69,0.23622608184814453,-1,-1,-1
41,-1,417,14,23,47,0.3794434368610382,-1,-1,-1
41,-1,522,18,11,37,0.6836203932762146,-1,-1,-1
42,-1,424,15,17,46,0.18056266009807587,-1,-1,-1
42,-1,133,76,19,68,0.2512189745903015,-1,-1,-1
42,-1,523,19,10,36,0.6629080176353455,-1,-1,-1
43,-1,424,15,18,46,0.1583283543586731,-1,-1,-1
43,-1,133,76,20,68,0.2609636187553406,-1,-1,-1
43,-1,523,20,11,36,0.576606273651123,-1,-1,-1
44,-1,523,19,11,31,0.20833994448184967,-1,-1,-1
44,-1,134,76,19,69,0.426384299993515,-1,-1,-1
45,-1,521,16,13,25,0.19348576664924622,-1,-1,-1
45,-1,527,17,12,26,0.2005188763141632,-1,-1,-1
45,-1,134,75,19,70,0.41884952783584595,-1,-1,-1
46,-1,527,16,12,26,0.2660333812236786,-1,-1,-1
46,-1,134,75,19,70,0.3657395839691162,-1,-1,-1
47,-1,408,6,11,36,0.19615717232227325,-1,-1,-1
47,-1,526,21,10,30,0.2088262438774109,-1,-1,-1
47,-1,425,15,16,46,0.24544329941272736,-1,-1,-1
47,-1,130,70,22,65,0.3456963896751404,-1,-1,-1
48,-1,408,7,11,35,0.21859809756278992,-1,-1,-1
48,-1,526,21,10,32,0.2728581726551056,-1,-1,-1
48,-1,425,15,17,46,0.3273346722126007,-1,-1,-1
48,-1,130,70,23,64,0.3525376319885254,-1,-1,-1
49,-1,426,16,15,46,0.2926022708415985,-1,-1,-1
49,-1,407,8,11,34,0.30087557435035706,-1,-1,-1
49,-1,130,70,23,65,0.35042253136634827,-1,-1,-1
49,-1,526,21,11,33,0.4438919723033905,-1,-1,-1
50,-1,526,22,11,30,0.3436308205127716,-1,-1,-1
50,-1,407,6,10,36,0.3885413706302643,-1,-1,-1
50,-1,130,70,23,65,0.4745240807533264,-1,-1,-1
51,-1,527,19,10,33,0.1857442706823349,-1,-1,-1
51,-1,428,10,11,33,0.1861875355243683,-1,-1,-1
51,-1,407,7,10,35,0.2143910527229309,-1,-1,-1
51,-1,130,70,23,64,0.42171710729599,-1,-1,-1
52,-1,428,11,12,32,0.15124349296092987,-1,-1,-1
52,-1,530,17,11,24,0.18605974316596985,-1,-1,-1
52,-1,526,20,11,32,0.1973753720521927,-1,-1,-1
52,-1,407,8,10,33,0.20999589562416077,-1,-1,-1
52,-1,130,70,23,64,0.3863227665424347,-1,-1,-1
53,-1,527,23,11,28,0.15269625186920166,-1,-1,-1
53,-1,429,2,13,28,0.1567617803812027,-1,-1,-1
53,-1,429,9,11,33,0.208013653755188,-1,-1,-1
53,-1,407,9,11,32,0.221623957157135,-1,-1,-1
53,-1,130,70,23,65,0.40247389674186707,-1,-1,-1
54,-1,406,8,10,34,0.23344676196575165,-1,-1,-1
54,-1,427,2,15,47,0.32317376136779785,-1,-1,-1
54,-1,130,71,24,64,0.3240170478820801,-1,-1,-1
54,-1,531,18,12,23,0.34520459175109863,-1,-1,-1
55,-1,531,18,12,23,0.2157449722290039,-1,-1,-1
55,-1,406,7,10,35,0.2355668544769287,-1,-1,-1
55,-1,430,2,13,27,0.2374904751777649,-1,-1,-1
55,-1,427,2,17,46,0.3244301676750183,-1,-1,-1
55,-1,132,76,23,67,0.35405805706977844,-1,-1,-1
56,-1,530,24,12,26,0.1640843152999878,-1,-1,-1
56,-1,132,75,22,69,0.31566956639289856,-1,-1,-1
57,-1,428,3,18,45,0.22518473863601685,-1,-1,-1
57,-1,532,18,12,24,0.25716400146484375,-1,-1,-1
58,-1,430,3,13,26,0.16451670229434967,-1,-1,-1
58,-1,530,22,11,26,0.18404889106750488,-1,-1,-1
58,-1,406,6,11,35,0.2519340515136719,-1,-1,-1
58,-1,532,17,12,26,0.3315958082675934,-1,-1,-1
58,-1,429,4,16,45,0.46144044399261475,-1,-1,-1
59,-1,430,3,17,45,0.22988680005073547,-1,-1,-1
59,-1,533,17,11,26,0.28899553418159485,-1,-1,-1
60,-1,405,6,10,34,0.17163516581058502,-1,-1,-1
60,-1,533,17,11,26,0.27138370275497437,-1,-1,-1
60,-1,431,2,17,44,0.2987842857837677,-1,-1,-1
61,-1,431,2,12,28,0.153852641582489,-1,-1,-1
61,-1,364,16,19,44,0.17126303911209106,-1,-1,-1
61,-1,405,6,9,33,0.23300856351852417,-1,-1,-1
61,-1,432,1,16,45,0.2660839855670929,-1,-1,-1
61,-1,533,18,11,25,0.3114060163497925,-1,-1,-1
62,-1,134,75,22,71,0.17511078715324402,-1,-1,-1
62,-1,431,1,13,29,0.20077700912952423,-1,-1,-1
62,-1,533,22,10,29,0.21889562904834747,-1,-1,-1
63,-1,134,76,22,69,0.15124501287937164,-1,-1,-1
63,-1,533,21,11,30,0.1874418407678604,-1,-1,-1
63,-1,431,1,12,29,0.322628378868103,-1,-1,-1
64,-1,477,6,15,24,0.1582368165254593,-1,-1,-1
64,-1,134,76,22,69,0.18557541072368622,-1,-1,-1
65,-1,133,75,24,71,0.28599467873573303,-1,-1,-1
66,-1,133,75,23,71,0.1525324583053589,-1,-1,-1
67,-1,134,74,22,73,0.18968072533607483,-1,-1,-1
67,-1,476,6,16,23,0.19769258797168732,-1,-1,-1
68,-1,133,74,23,73,0.17705176770687103,-1,-1,-1
68,-1,476,6,16,23,0.21728479862213135,-1,-1,-1
69,-1,476,6,15,22,0.16152280569076538,-1,-1,-1
70,-1,476,6,14,23,0.18475189805030823,-1,-1,-1
70,-1,133,74,24,72,0.23507459461688995,-1,-1,-1
71,-1,440,20,11,34,0.16665410995483398,-1,-1,-1
71,-1,377,16,18,44,0.16993451118469238,-1,-1,-1
71,-1,133,74,23,72,0.28182440996170044,-1,-1,-1
72,-1,476,6,15,23,0.16389387845993042,-1,-1,-1
74,-1,441,19,10,35,0.15618635714054108,-1,-1,-1
74,-1,133,75,24,70,0.19670356810092926,-1,-1,-1
74,-1,476,6,15,23,0.1994592547416687,-1,-1,-1
75,-1,477,6,14,23,0.18077352643013,-1,-1,-1
75,-1,441,18,11,37,0.19486235082149506,-1,-1,-1
75,-1,380,16,17,43,0.3796873986721039,-1,-1,-1
76,-1,477,7,14,21,0.1632707417011261,-1,-1,-1
76,-1,134,76,22,69,0.2762267291545868,-1,-1,-1
76,-1,381,17,17,43,0.3261905014514923,-1,-1,-1
77,-1,477,6,14,23,0.15529178082942963,-1,-1,-1
77,-1,134,75,22,71,0.27810075879096985,-1,-1,-1
78,-1,434,9,11,31,0.17346251010894775,-1,-1,-1
78,-1,477,10,13,24,0.17487268149852753,-1,-1,-1
78,-1,397,9,12,31,0.2117518037557602,-1,-1,-1
78,-1,382,15,15,45,0.2353086918592453,-1,-1,-1
78,-1,442,18,10,37,0.23735399544239044,-1,-1,-1
78,-1,133,74,23,72,0.5327337384223938,-1,-1,-1
79,-1,429,2,11,27,0.17825022339820862,-1,-1,-1
79,-1,477,11,14,22,0.1802864372730255,-1,-1,-1
79,-1,134,74,21,72,0.21904057264328003,-1,-1,-1
79,-1,396,9,12,31,0.27180007100105286,-1,-1,-1
79,-1,442,14,12,27,0.3047170042991638,-1,-1,-1
80,-1,476,6,15,23,0.22684934735298157,-1,-1,-1
80,-1,442,14,12,27,0.29516878724098206,-1,-1,-1
80,-1,395,8,13,33,0.32431933283805847,-1,-1,-1
80,-1,133,75,23,70,0.37035754323005676,-1,-1,-1
81,-1,476,10,15,24,0.1717662215232849,-1,-1,-1
81,-1,442,14,12,27,0.32979246973991394,-1,-1,-1
81,-1,394,9,13,33,0.39807426929473877,-1,-1,-1
81,-1,134,75,22,71,0.46947821974754333,-1,-1,-1
82,-1,394,8,12,34,0.19795604050159454,-1,-1,-1
82,-1,441,14,13,28,0.261046826839447,-1,-1,-1
82,-1,133,75,22,70,0.6480948328971863,-1,-1,-1
83,-1,441,14,12,29,0.27935510873794556,-1,-1,-1
83,-1,132,74,23,72,0.6524837613105774,-1,-1,-1
84,-1,441,14,12,27,0.21246515214443207,-1,-1,-1
84,-1,131,73,24,74,0.7028916478157043,-1,-1,-1
85,-1,392,9,13,32,0.1591038852930069,-1,-1,-1
85,-1,442,14,12,26,0.24596235156059265,-1,-1,-1
85,-1,131,74,24,74,0.6013734340667725,-1,-1,-1
